Datum; Uhrzeit; Zaehler; kWh; Temperatur
2019-6-4;15:12:3;50;0.100000;27.937000
2019-6-4;15:13:16;50;0.100000;27.937000
2019-6-4;15:31:26;50;0.100000;29.187000
2019-6-4;18:36:18;50;0.100000;33.187000
2019-6-4;18:48:7;50;0.100000;33.062000
2019-6-4;18:49:58;50;0.100000;33.062000
2019-6-4;18:51:38;50;0.100000;33.062000
2019-6-4;18:53:21;50;0.100000;32.937000
2019-6-4;18:55:12;50;0.100000;32.875000
2019-6-4;21:26:21;50;0.100000;25.937000
2019-6-5;0:27:7;50;0.100000;21.187000
2019-6-5;3:25:31;50;0.100000;18.875000
2019-6-5;4:48:48;50;0.100000;18.312000
2019-6-5;4:51:11;50;0.100000;18.250000
2019-6-5;4:53:22;50;0.100000;18.125000
2019-6-5;4:55:27;50;0.100000;18.000000
2019-6-5;4:57:27;50;0.100000;18.062000
2019-6-5;4:59:24;50;0.100000;18.062000
2019-6-5;5:1:18;50;0.100000;18.062000
2019-6-5;5:3:15;50;0.100000;18.000000
2019-6-5;5:22:38;50;0.100000;17.875000
2019-6-5;7:54:8;50;0.100000;19.562000
2019-6-5;10:46:0;50;0.100000;24.562000
2019-6-5;13:40:58;50;0.100000;27.562000
2019-6-5;14:43:31;50;0.100000;29.375000
2019-6-5;14:45:57;50;0.100000;29.500000
2019-6-5;14:48:5;50;0.100000;29.562000
2019-6-5;14:50:1;50;0.100000;29.625000
2019-6-5;14:51:17;50;0.100000;29.687000
2019-6-5;14:52:26;50;0.100000;29.750000
2019-6-5;14:53:33;50;0.100000;29.812000
2019-6-5;14:54:45;50;0.100000;29.937000
2019-6-5;14:56:25;50;0.100000;30.000000
2019-6-5;14:58:14;50;0.100000;30.125000
2019-6-5;15:0:15;50;0.100000;30.250000
2019-6-5;15:2:31;50;0.100000;30.375000
2019-6-5;16:53:52;50;0.100000;34.562000
2019-6-5;19:53:51;50;0.100000;31.375000
2019-6-5;22:51:52;50;0.100000;23.437000
2019-6-6;1:50:57;50;0.100000;19.437000
2019-6-6;4:39:44;50;0.100000;18.062000
2019-6-6;4:44:7;50;0.100000;17.875000
2019-6-6;4:46:32;50;0.100000;17.937000
2019-6-6;4:48:49;50;0.100000;18.000000
2019-6-6;4:50:58;50;0.100000;17.875000
2019-6-6;4:53:3;50;0.100000;17.875000
2019-6-6;4:55:3;50;0.100000;17.875000
2019-6-6;4:57:1;50;0.100000;17.875000
2019-6-6;4:58:56;50;0.100000;17.875000
2019-6-6;5:0:50;50;0.100000;17.875000
2019-6-6;5:2:52;50;0.100000;17.812000
2019-6-6;7:1:54;50;0.100000;18.000000
2019-6-6;9:53:32;50;0.100000;22.625000
2019-6-6;12:48:57;50;0.100000;24.937000
2019-6-6;15:9:58;50;0.100000;22.687000
2019-6-6;15:12:20;50;0.100000;22.562000
2019-6-6;15:13:48;50;0.100000;22.562000
2019-6-6;15:15:4;50;0.100000;22.625000
2019-6-6;15:16:17;50;0.100000;22.625000
2019-6-6;15:17:31;50;0.100000;22.625000
2019-6-6;17:8:56;50;0.100000;18.187000
2019-6-6;18:47:41;50;0.100000;16.937000
2019-6-6;18:49:44;50;0.100000;16.875000
2019-6-6;18:51:30;50;0.100000;16.937000
2019-6-6;18:53:11;50;0.100000;16.875000
2019-6-6;18:54:51;50;0.100000;16.750000
2019-6-6;18:56:36;50;0.100000;16.812000
2019-6-6;19:2:54;50;0.100000;16.875000
2019-6-6;21:57:59;50;0.100000;15.562000
2019-6-7;0:47:13;50;0.100000;14.687000
2019-6-7;3:13:8;50;0.100000;14.250000
2019-6-7;3:37:49;50;0.100000;13.812000
2019-6-7;4:5:52;50;0.100000;13.812000
2019-6-7;4:10:54;50;0.100000;13.937000
2019-6-7;4:17:0;50;0.100000;13.875000
2019-6-7;4:23:40;50;0.100000;13.812000
2019-6-7;4:31:20;50;0.100000;14.000000
2019-6-7;4:46:25;50;0.100000;13.812000
2019-6-7;4:48:42;50;0.100000;13.625000
2019-6-7;4:50:48;50;0.100000;13.750000
2019-6-7;4:52:49;50;0.100000;13.687000
2019-6-7;4:54:44;50;0.100000;13.625000
2019-6-7;4:56:36;50;0.100000;13.625000
2019-6-7;4:58:26;50;0.100000;13.750000
2019-6-7;5:0:13;50;0.100000;13.687000
2019-6-7;5:1:59;50;0.100000;13.687000
2019-6-7;5:3:52;50;0.100000;13.625000
2019-6-7;5:21:8;50;0.100000;13.750000
2019-6-7;5:26:24;50;0.100000;13.500000
2019-6-7;5:32:54;50;0.100000;13.625000
2019-6-7;5:39:14;50;0.100000;13.875000
2019-6-7;5:45:47;50;0.100000;13.687000
2019-6-7;5:52:12;50;0.100000;13.750000
2019-6-7;6:28:3;50;0.100000;13.875000
2019-6-7;6:32:31;50;0.100000;13.812000
2019-6-7;6:38:29;50;0.100000;13.875000
2019-6-7;6:44:57;50;0.100000;13.875000
2019-6-7;6:51:24;50;0.100000;14.062000
2019-6-7;6:57:49;50;0.100000;14.062000
2019-6-7;7:4:13;50;0.100000;14.125000
2019-6-7;7:10:36;50;0.100000;14.187000
2019-6-7;7:16:58;50;0.100000;14.375000
2019-6-7;7:23:21;50;0.100000;14.500000
2019-6-7;7:52:48;50;0.100000;15.125000
2019-6-7;8:45:9;50;0.100000;16.125000
2019-6-7;9:38:35;50;0.100000;16.625000
2019-6-7;10:33:18;50;0.100000;18.000000
2019-6-7;12:49:27;50;0.100000;21.000000
2019-6-7;14:56:5;50;0.100000;25.062000
2019-6-7;14:58:39;50;0.100000;24.562000
2019-6-7;15:0:8;50;0.100000;24.375000
2019-6-7;15:1:29;50;0.100000;24.875000
2019-6-7;15:2:46;50;0.100000;25.187000
2019-6-7;15:3:58;50;0.100000;25.312000
2019-6-7;15:5:9;50;0.100000;25.437000
2019-6-7;15:6:27;50;0.100000;25.312000
2019-6-7;15:8:10;50;0.100000;25.062000
2019-6-7;15:10:3;50;0.100000;24.875000
2019-6-7;15:12:9;50;0.100000;25.312000
2019-6-7;16:36:36;50;0.100000;26.500000
2019-6-7;19:30:5;50;0.100000;27.937000
2019-6-7;22:25:6;50;0.100000;19.937000
2019-6-8;1:16:25;50;0.100000;18.937000
2019-6-8;4:3:3;50;0.100000;16.375000
2019-6-8;4:37:15;50;0.100000;15.937000
2019-6-8;4:43:40;50;0.100000;15.875000
2019-6-8;4:50:16;50;0.100000;15.937000
2019-6-8;5:24:27;50;0.100000;15.500000
2019-6-8;6:17:31;50;0.100000;15.187000
2019-6-8;6:22:9;50;0.100000;15.062000
2019-6-8;6:28:54;50;0.100000;14.937000
2019-6-8;6:35:33;50;0.100000;15.187000
2019-6-8;6:42:7;50;0.100000;15.437000
2019-6-8;6:48:41;50;0.100000;15.312000
2019-6-8;6:55:14;50;0.100000;15.312000
2019-6-8;7:1:43;50;0.100000;15.312000
2019-6-8;7:33:12;50;0.100000;15.875000
2019-6-8;8:25:53;50;0.100000;15.187000
2019-6-8;9:19:26;50;0.100000;15.187000
2019-6-8;10:10:41;50;0.100000;15.937000
2019-6-8;10:15:15;50;0.100000;16.062000
2019-6-8;10:21:1;50;0.100000;16.062000
2019-6-8;10:23:37;50;0.100000;16.062000
2019-6-8;10:25:49;50;0.100000;16.062000
2019-6-8;10:27:14;50;0.100000;16.125000
2019-6-8;10:28:33;50;0.100000;16.062000
2019-6-8;10:29:49;50;0.100000;16.062000
2019-6-8;10:31:3;50;0.100000;16.000000
2019-6-8;10:32:15;50;0.100000;16.062000
2019-6-8;10:33:25;50;0.100000;16.062000
2019-6-8;10:34:34;50;0.100000;16.062000
2019-6-8;10:35:42;50;0.100000;16.000000
2019-6-8;10:36:48;50;0.100000;16.000000
2019-6-8;10:37:56;50;0.100000;16.000000
2019-6-8;10:39:11;50;0.100000;15.937000
2019-6-8;10:40:51;50;0.100000;16.000000
2019-6-8;10:42:41;50;0.100000;15.937000
2019-6-8;10:44:41;50;0.100000;15.875000
2019-6-8;10:46:56;50;0.100000;16.000000
2019-6-8;10:49:36;50;0.100000;16.187000
2019-6-8;10:52:57;50;0.100000;16.062000
2019-6-8;10:56:27;50;0.100000;16.000000
2019-6-8;10:59:53;50;0.100000;15.875000
2019-6-8;11:3:15;50;0.100000;15.875000
2019-6-8;11:9:51;50;0.100000;16.250000
2019-6-8;13:18:42;50;0.100000;18.375000
2019-6-8;14:13:31;50;0.100000;20.500000
2019-6-8;15:8:57;50;0.100000;20.562000
2019-6-8;16:47:25;50;0.100000;24.250000
2019-6-8;19:39:58;50;0.100000;24.937000
2019-6-8;22:39:39;50;0.100000;17.625000
2019-6-9;0:5:39;50;0.100000;14.875000
2019-6-9;0:37:43;50;0.100000;14.125000
2019-6-9;1:33:5;50;0.100000;13.250000
2019-6-9;2:28:9;50;0.100000;12.312000
2019-6-9;3:23:10;50;0.100000;12.187000
2019-6-9;4:18:3;50;0.100000;11.750000
2019-6-9;5:12:49;50;0.100000;10.812000
2019-6-9;6:7:21;50;0.100000;11.187000
2019-6-9;7:2:10;50;0.100000;12.000000
2019-6-9;7:54:14;50;0.100000;13.062000
2019-6-9;8:49:13;50;0.100000;15.000000
2019-6-9;9:43:52;50;0.100000;16.750000
2019-6-9;10:38:49;50;0.100000;18.687000
2019-6-9;12:52:2;50;0.100000;22.437000
2019-6-9;15:39:13;50;0.100000;27.437000
2019-6-9;18:29:39;50;0.100000;24.187000
2019-6-9;21:15:28;50;0.100000;20.687000
2019-6-9;23:58:41;50;0.100000;19.125000
2019-6-10;2:41:43;50;0.100000;17.875000
2019-6-10;4:35:13;50;0.100000;17.875000
2019-6-10;4:37:52;50;0.100000;17.812000
2019-6-10;4:40:15;50;0.100000;17.812000
2019-6-10;4:42:30;50;0.100000;17.812000
2019-6-10;4:44:40;50;0.100000;17.750000
2019-6-10;4:46:46;50;0.100000;17.812000
2019-6-10;4:48:48;50;0.100000;17.750000
2019-6-10;4:50:47;50;0.100000;17.687000
2019-6-10;4:52:44;50;0.100000;17.687000
2019-6-10;4:54:38;50;0.100000;17.687000
2019-6-10;4:56:34;50;0.100000;17.687000
2019-6-10;5:37:21;50;0.100000;17.875000
2019-6-10;8:18:41;50;0.100000;20.812000
2019-6-10;11:2:11;50;0.100000;22.937000
2019-6-10;13:48:12;50;0.100000;24.250000
2019-6-10;16:38:18;50;0.100000;29.125000
2019-6-10;18:33:13;50;0.100000;27.750000
2019-6-10;18:35:21;50;0.100000;27.625000
2019-6-10;18:37:7;50;0.100000;27.625000
2019-6-10;18:38:48;50;0.100000;27.625000
2019-6-10;18:40:29;50;0.100000;27.687000
2019-6-10;18:42:18;50;0.100000;27.437000
2019-6-10;19:11:42;50;0.100000;26.250000
2019-6-10;19:13:34;50;0.100000;26.312000
2019-6-10;19:15:26;50;0.100000;26.187000
2019-6-10;19:17:27;50;0.100000;26.187000
2019-6-10;21:36:16;50;0.100000;19.312000
2019-6-11;0:28:22;50;0.100000;18.375000
2019-6-11;3:19:44;50;0.100000;17.312000
2019-6-11;4:15:36;50;0.100000;17.750000
2019-6-11;4:18:34;50;0.100000;17.812000
2019-6-11;4:21:15;50;0.100000;17.812000
2019-6-11;4:23:4;50;0.100000;17.812000
2019-6-11;4:24:37;50;0.100000;17.812000
2019-6-11;4:26:5;50;0.100000;17.812000
2019-6-11;4:27:31;50;0.100000;17.750000
2019-6-11;4:28:55;50;0.100000;17.750000
2019-6-11;4:30:17;50;0.100000;17.750000
2019-6-11;4:31:37;50;0.100000;17.812000
2019-6-11;4:32:56;50;0.100000;17.750000
2019-6-11;4:34:31;50;0.100000;17.750000
2019-6-11;4:36:36;50;0.100000;17.750000
2019-6-11;4:39:1;50;0.100000;17.750000
2019-6-11;5:2:1;50;0.100000;17.750000
2019-6-11;7:27:46;50;0.100000;18.437000
2019-6-11;10:6:28;50;0.100000;19.937000
2019-6-11;12:49:31;50;0.100000;22.562000
2019-6-11;14:54:6;50;0.100000;24.937000
2019-6-11;14:56:42;50;0.100000;25.312000
2019-6-11;14:58:18;50;0.100000;25.312000
2019-6-11;14:59:39;50;0.100000;25.437000
2019-6-11;15:0:55;50;0.100000;25.625000
2019-6-11;15:2:7;50;0.100000;25.437000
2019-6-11;15:3:18;50;0.100000;25.250000
2019-6-11;15:4:39;50;0.100000;25.125000
2019-6-11;15:6:23;50;0.100000;25.312000
2019-6-11;15:8:17;50;0.100000;25.750000
2019-6-11;15:10:23;50;0.100000;25.812000
2019-6-11;16:18:18;50;0.100000;27.875000
2019-6-11;19:11:30;50;0.100000;26.312000
2019-6-11;22:4:5;50;0.100000;22.500000
2019-6-12;0:44:23;50;0.100000;20.375000
2019-6-12;3:24:14;50;0.100000;18.875000
2019-6-12;4:45:49;50;0.100000;18.812000
2019-6-12;4:48:18;50;0.100000;18.937000
2019-6-12;4:50:33;50;0.100000;18.937000
2019-6-12;4:52:40;50;0.100000;18.937000
2019-6-12;4:54:43;50;0.100000;18.875000
2019-6-12;4:56:43;50;0.100000;18.750000
2019-6-12;4:58:39;50;0.100000;18.750000
2019-6-12;5:0:32;50;0.100000;18.812000
2019-6-12;5:2:31;50;0.100000;18.812000
2019-6-12;5:42:56;50;0.100000;18.875000
2019-6-12;8:9:58;50;0.100000;20.312000
2019-6-12;10:51:26;50;0.100000;24.062000
2019-6-12;13:37:54;50;0.100000;29.812000
2019-6-12;15:2:42;50;0.100000;29.375000
2019-6-12;15:4:51;50;0.100000;29.187000
2019-6-12;15:6:12;50;0.100000;29.062000
2019-6-12;15:7:28;50;0.100000;28.937000
2019-6-12;15:8:41;50;0.100000;28.812000
2019-6-12;15:9:55;50;0.100000;28.687000
2019-6-12;15:11:31;50;0.100000;28.625000
2019-6-12;15:13:16;50;0.100000;28.500000
2019-6-12;17:21:58;50;0.100000;20.250000
2019-6-12;20:11:57;50;0.100000;20.687000
2019-6-12;22:56:53;50;0.100000;17.625000
2019-6-13;1:39:51;50;0.100000;16.250000
2019-6-13;4:3:43;50;0.100000;15.437000
2019-6-13;4:8:40;50;0.100000;15.375000
2019-6-13;4:15:11;50;0.100000;15.312000
2019-6-13;4:23:34;50;0.100000;15.437000
2019-6-13;4:34:47;50;0.100000;15.375000
2019-6-13;4:37:19;50;0.100000;15.312000
2019-6-13;4:39:38;50;0.100000;15.250000
2019-6-13;4:41:51;50;0.100000;15.312000
2019-6-13;4:43:58;50;0.100000;15.250000
2019-6-13;4:46:1;50;0.100000;15.187000
2019-6-13;4:48:1;50;0.100000;15.187000
2019-6-13;4:49:58;50;0.100000;15.250000
2019-6-13;4:51:52;50;0.100000;15.250000
2019-6-13;4:53:44;50;0.100000;15.312000
2019-6-13;4:55:35;50;0.100000;15.250000
2019-6-13;4:57:35;50;0.100000;15.250000
2019-6-13;5:43:28;50;0.100000;15.250000
2019-6-13;5:47:57;50;0.100000;15.437000
2019-6-13;5:55:23;50;0.100000;15.437000
2019-6-13;6:45:46;50;0.100000;15.500000
2019-6-13;6:50:18;50;0.100000;15.562000
2019-6-13;6:57:13;50;0.100000;15.625000
2019-6-13;7:4:4;50;0.100000;15.500000
2019-6-13;7:10:56;50;0.100000;15.562000
2019-6-13;7:54:36;50;0.100000;16.187000
2019-6-13;8:47:15;50;0.100000;17.000000
2019-6-13;11:27:15;50;0.100000;19.875000
2019-6-13;14:9:53;50;0.100000;23.062000
2019-6-13;15:2:9;50;0.100000;24.437000
2019-6-13;15:4:9;50;0.100000;24.875000
2019-6-13;15:5:32;50;0.100000;25.000000
2019-6-13;15:6:50;50;0.100000;25.000000
2019-6-13;15:8:4;50;0.100000;25.062000
2019-6-13;15:9:16;50;0.100000;25.250000
2019-6-13;15:10:31;50;0.100000;25.437000
2019-6-13;15:12:11;50;0.100000;25.312000
2019-6-13;15:14:1;50;0.100000;25.625000
2019-6-13;15:16:4;50;0.100000;25.687000
2019-6-13;16:46:27;50;0.100000;28.062000
2019-6-13;19:36:0;50;0.100000;28.937000
2019-6-13;22:27:38;50;0.100000;21.375000
2019-6-14;1:12:49;50;0.100000;17.812000
2019-6-14;3:47:47;50;0.100000;15.125000
2019-6-14;4:7:32;50;0.100000;15.187000
2019-6-14;4:13:29;50;0.100000;15.125000
2019-6-14;4:20:5;50;0.100000;14.750000
2019-6-14;4:26:58;50;0.100000;14.562000
2019-6-14;4:33:41;50;0.100000;14.937000
2019-6-14;4:49:50;50;0.100000;15.062000
2019-6-14;4:52:1;50;0.100000;15.062000
2019-6-14;4:54:4;50;0.100000;15.062000
2019-6-14;4:56:3;50;0.100000;14.875000
2019-6-14;4:57:58;50;0.100000;14.875000
2019-6-14;4:59:49;50;0.100000;14.812000
2019-6-14;5:1:37;50;0.100000;14.750000
2019-6-14;5:3:30;50;0.100000;14.812000
2019-6-14;5:14:53;50;0.100000;15.062000
2019-6-14;5:23:54;50;0.100000;14.750000
2019-6-14;5:30:13;50;0.100000;14.937000
2019-6-14;5:36:47;50;0.100000;14.812000
2019-6-14;5:43:31;50;0.100000;15.000000
2019-6-14;6:12:29;50;0.100000;14.937000
2019-6-14;6:38:21;50;0.100000;15.250000
2019-6-14;6:43:43;50;0.100000;15.250000
2019-6-14;6:50:34;50;0.100000;15.562000
2019-6-14;6:57:29;50;0.100000;15.625000
2019-6-14;7:4:19;50;0.100000;15.750000
2019-6-14;7:11:8;50;0.100000;15.625000
2019-6-14;7:17:55;50;0.100000;15.687000
2019-6-14;8:4:35;50;0.100000;16.562000
2019-6-14;8:57:26;50;0.100000;18.437000
2019-6-14;11:31:52;50;0.100000;23.687000
2019-6-14;14:15:23;50;0.100000;27.500000
2019-6-14;15:13:9;50;0.100000;29.875000
2019-6-14;15:15:13;50;0.100000;29.687000
2019-6-14;15:17:0;50;0.100000;29.750000
2019-6-14;15:18:42;50;0.100000;29.875000
2019-6-14;15:20:22;50;0.100000;30.000000
2019-6-14;15:22:7;50;0.100000;30.062000
2019-6-14;17:37:44;50;0.100000;29.937000
2019-6-14;20:26:47;50;0.100000;25.437000
2019-6-14;23:12:21;50;0.100000;21.500000
2019-6-15;2:1:34;50;0.100000;20.500000
2019-6-15;4:49:18;50;0.100000;20.625000
2019-6-15;7:36:6;50;0.100000;22.187000
2019-6-15;8:31:44;50;0.100000;23.875000
2019-6-15;8:33:52;50;0.100000;23.937000
2019-6-15;8:35:25;50;0.100000;24.000000
2019-6-15;8:36:52;50;0.100000;24.125000
2019-6-15;8:38:10;50;0.100000;24.187000
2019-6-15;8:39:23;50;0.100000;24.187000
2019-6-15;8:40:33;50;0.100000;24.187000
2019-6-15;8:41:41;50;0.100000;24.250000
2019-6-15;8:42:47;50;0.100000;24.250000
2019-6-15;8:43:53;50;0.100000;24.250000
2019-6-15;8:45:4;50;0.100000;24.312000
2019-6-15;8:46:33;50;0.100000;24.250000
2019-6-15;8:48:20;50;0.100000;24.187000
2019-6-15;8:50:17;50;0.100000;24.250000
