Datum; Uhrzeit; Zaehler; kWh; Temperatur
2019-7-4;4:24:28;50;0.100000;11.125000
2019-7-4;4:26:1;50;0.100000;11.062000
2019-7-4;4:27:32;50;0.100000;11.125000
2019-7-4;4:29:1;50;0.100000;11.000000
2019-7-4;4:30:28;50;0.100000;11.062000
2019-7-4;4:31:54;50;0.100000;11.062000
2019-7-4;4:33:19;50;0.100000;11.000000
2019-7-4;4:34:43;50;0.100000;10.937000
2019-7-4;4:36:5;50;0.100000;10.937000
2019-7-4;4:37:28;50;0.100000;10.812000
2019-7-4;4:39:2;50;0.100000;10.687000
2019-7-4;4:40:48;50;0.100000;10.687000
2019-7-4;4:45:7;50;0.100000;10.562000
2019-7-4;4:50:57;50;0.100000;10.562000
2019-7-4;4:57:2;50;0.100000;10.562000
2019-7-4;5:3:1;50;0.100000;10.625000
2019-7-4;5:27:47;50;0.100000;10.312000
2019-7-4;5:39:50;50;0.100000;10.375000
2019-7-4;5:45:18;50;0.100000;10.250000
2019-7-4;5:51:16;50;0.100000;10.375000
2019-7-4;6:18:44;50;0.100000;10.812000
2019-7-4;6:44:33;50;0.100000;11.125000
2019-7-4;6:49:24;50;0.100000;11.250000
2019-7-4;7:0:0;50;0.100000;11.500000
2019-7-4;7:56:44;50;0.100000;12.375000
2019-7-4;8:53:27;50;0.100000;13.312000
2019-7-4;9:50:14;50;0.100000;14.562000
2019-7-4;10:47:3;50;0.100000;16.062000
2019-7-4;12:7:34;50;0.100000;17.062000
2019-7-4;15:6:8;50;0.100000;21.875000
2019-7-4;15:19:28;50;0.100000;22.187000
2019-7-4;15:21:23;50;0.100000;22.250000
2019-7-4;15:23:7;50;0.100000;22.500000
2019-7-4;15:24:47;50;0.100000;22.625000
2019-7-4;15:26:27;50;0.100000;22.625000
2019-7-4;15:28:14;50;0.100000;22.750000
2019-7-4;18:17:52;50;0.100000;27.000000
2019-7-4;21:14:16;50;0.100000;21.125000
2019-7-5;0:12:59;50;0.100000;16.562000
2019-7-5;3:11:42;50;0.100000;14.750000
2019-7-5;4:6:41;50;0.100000;14.687000
2019-7-5;4:12:24;50;0.100000;14.500000
2019-7-5;4:21:26;50;0.100000;14.500000
2019-7-5;4:40:28;50;0.100000;14.562000
2019-7-5;4:42:53;50;0.100000;14.562000
2019-7-5;4:45:7;50;0.100000;14.500000
2019-7-5;4:47:15;50;0.100000;14.437000
2019-7-5;4:49:18;50;0.100000;14.375000
2019-7-5;4:51:18;50;0.100000;14.375000
2019-7-5;4:53:14;50;0.100000;14.375000
2019-7-5;4:55:6;50;0.100000;14.312000
2019-7-5;4:56:56;50;0.100000;14.437000
2019-7-5;4:58:47;50;0.100000;14.437000
2019-7-5;5:0:36;50;0.100000;14.500000
2019-7-5;5:14:0;50;0.100000;14.500000
2019-7-5;5:51:32;50;0.100000;14.500000
2019-7-5;5:56:28;50;0.100000;14.687000
2019-7-5;6:44:2;50;0.100000;15.250000
2019-7-5;7:40:43;50;0.100000;16.437000
2019-7-5;8:37:29;50;0.100000;17.937000
2019-7-5;11:22:22;50;0.100000;20.125000
2019-7-5;14:22:55;50;0.100000;23.500000
2019-7-5;15:0:42;50;0.100000;23.562000
2019-7-5;15:2:44;50;0.100000;23.500000
2019-7-5;15:4:7;50;0.100000;23.437000
2019-7-5;15:5:25;50;0.100000;23.500000
2019-7-5;15:6:39;50;0.100000;23.625000
2019-7-5;15:7:51;50;0.100000;23.625000
2019-7-5;15:9:6;50;0.100000;23.625000
2019-7-5;15:10:46;50;0.100000;23.687000
2019-7-5;15:12:36;50;0.100000;23.687000
2019-7-5;15:14:37;50;0.100000;23.937000
2019-7-5;16:53:5;50;0.100000;24.437000
2019-7-5;19:53:1;50;0.100000;23.687000
2019-7-5;20:56:0;50;0.100000;22.750000
2019-7-5;20:58:5;50;0.100000;22.750000
2019-7-5;20:59:32;50;0.100000;22.750000
2019-7-5;21:0:56;50;0.100000;22.750000
2019-7-5;21:2:17;50;0.100000;22.687000
2019-7-5;21:3:31;50;0.100000;22.687000
2019-7-5;21:4:43;50;0.100000;22.562000
2019-7-5;21:5:54;50;0.100000;22.437000
2019-7-5;21:7:3;50;0.100000;22.312000
2019-7-5;21:8:11;50;0.100000;22.187000
2019-7-5;21:9:17;50;0.100000;22.125000
2019-7-5;21:10:24;50;0.100000;22.062000
2019-7-5;21:11:50;50;0.100000;21.875000
2019-7-5;21:13:37;50;0.100000;21.687000
2019-7-5;21:15:36;50;0.100000;21.562000
2019-7-5;21:17:41;50;0.100000;21.437000
2019-7-5;21:19:44;50;0.100000;21.437000
2019-7-5;21:21:45;50;0.100000;21.375000
2019-7-5;21:23:49;50;0.100000;21.250000
2019-7-5;21:26:8;50;0.100000;21.062000
2019-7-5;21:28:53;50;0.100000;21.000000
2019-7-5;21:32:17;50;0.100000;21.062000
2019-7-5;21:35:41;50;0.100000;21.000000
2019-7-5;21:39:3;50;0.100000;20.812000
2019-7-5;23:9:41;50;0.100000;18.312000
2019-7-6;2:10:17;50;0.100000;15.187000
2019-7-6;4:34:17;50;0.100000;13.562000
2019-7-6;4:39:9;50;0.100000;13.562000
2019-7-6;4:45:39;50;0.100000;14.062000
2019-7-6;5:19:6;50;0.100000;14.062000
2019-7-6;5:41:0;50;0.100000;13.875000
2019-7-6;5:46:38;50;0.100000;13.937000
2019-7-6;6:35:1;50;0.100000;14.187000
2019-7-6;7:31:37;50;0.100000;15.937000
2019-7-6;8:28:23;50;0.100000;18.937000
2019-7-6;9:25:8;50;0.100000;20.562000
2019-7-6;10:27:16;50;0.100000;21.812000
2019-7-6;11:5:30;50;0.100000;22.750000
2019-7-6;11:7:30;50;0.100000;22.625000
2019-7-6;11:9:15;50;0.100000;22.687000
2019-7-6;11:10:57;50;0.100000;22.812000
2019-7-6;11:12:37;50;0.100000;22.812000
2019-7-6;11:14:23;50;0.100000;22.875000
2019-7-6;11:21:52;50;0.100000;22.625000
2019-7-6;11:23:43;50;0.100000;22.625000
2019-7-6;11:25:44;50;0.100000;22.562000
2019-7-6;11:28:47;50;0.100000;22.625000
2019-7-6;11:32:8;50;0.100000;23.000000
2019-7-6;11:39:56;50;0.100000;23.062000
2019-7-6;13:3:45;50;0.100000;25.000000
2019-7-6;16:4:0;50;0.100000;28.062000
2019-7-6;18:34:48;50;0.100000;25.250000
2019-7-6;18:37:27;50;0.100000;25.187000
2019-7-6;18:38:59;50;0.100000;25.125000
2019-7-6;18:40:23;50;0.100000;25.125000
2019-7-6;18:41:46;50;0.100000;25.000000
2019-7-6;18:43:2;50;0.100000;24.937000
2019-7-6;18:44:14;50;0.100000;24.937000
2019-7-6;18:45:25;50;0.100000;24.875000
2019-7-6;18:46:35;50;0.100000;24.875000
2019-7-6;18:47:43;50;0.100000;24.875000
2019-7-6;18:48:50;50;0.100000;24.875000
2019-7-6;18:49:56;50;0.100000;24.812000
2019-7-6;18:51:5;50;0.100000;24.812000
2019-7-6;18:52:37;50;0.100000;24.812000
2019-7-6;18:54:22;50;0.100000;24.812000
2019-7-6;18:56:19;50;0.100000;24.812000
2019-7-6;18:58:28;50;0.100000;24.812000
2019-7-6;20:15:23;50;0.100000;24.562000
2019-7-6;23:13:36;50;0.100000;19.187000
2019-7-7;2:11:50;50;0.100000;17.250000
2019-7-7;4:34:16;50;0.100000;14.062000
2019-7-7;4:39:16;50;0.100000;13.875000
2019-7-7;5:5:51;50;0.100000;13.062000
2019-7-7;5:43:19;50;0.100000;12.687000
2019-7-7;5:48:30;50;0.100000;12.687000
2019-7-7;6:23:22;50;0.100000;13.562000
2019-7-7;6:52:47;50;0.100000;13.125000
2019-7-7;6:58:4;50;0.100000;13.500000
2019-7-7;7:22:14;50;0.100000;13.312000
2019-7-7;7:24:25;50;0.100000;13.187000
2019-7-7;7:26:9;50;0.100000;13.312000
2019-7-7;7:27:50;50;0.100000;13.250000
2019-7-7;7:29:27;50;0.100000;13.187000
2019-7-7;7:31:2;50;0.100000;13.125000
2019-7-7;7:32:39;50;0.100000;13.437000
2019-7-7;7:56:35;50;0.100000;13.812000
2019-7-7;8:34:3;50;0.100000;14.000000
2019-7-7;8:38:50;50;0.100000;13.937000
2019-7-7;9:28:24;50;0.100000;14.750000
2019-7-7;10:24:56;50;0.100000;15.312000
2019-7-7;10:51:55;50;0.100000;16.062000
2019-7-7;11:9:26;50;0.100000;16.312000
2019-7-7;11:11:30;50;0.100000;16.312000
2019-7-7;11:13:21;50;0.100000;16.500000
2019-7-7;11:15:6;50;0.100000;16.625000
2019-7-7;11:16:48;50;0.100000;16.625000
2019-7-7;11:18:27;50;0.100000;16.500000
2019-7-7;11:20:10;50;0.100000;16.687000
2019-7-7;11:27:40;50;0.100000;16.750000
2019-7-7;11:29:31;50;0.100000;16.937000
2019-7-7;11:31:28;50;0.100000;16.875000
2019-7-7;11:38:57;50;0.100000;17.000000
2019-7-7;11:41:15;50;0.100000;16.812000
2019-7-7;11:43:29;50;0.100000;17.000000
2019-7-7;11:51:22;50;0.100000;17.500000
2019-7-7;11:53:26;50;0.100000;17.312000
2019-7-7;12:1:5;50;0.100000;18.000000
2019-7-7;12:3:8;50;0.100000;17.750000
2019-7-7;12:5:11;50;0.100000;17.750000
2019-7-7;13:26:59;50;0.100000;18.375000
2019-7-7;16:26:30;50;0.100000;19.812000
2019-7-7;19:25:9;50;0.100000;18.312000
2019-7-7;22:7:41;50;0.100000;15.812000
2019-7-7;22:10:55;50;0.100000;15.812000
2019-7-7;22:13:25;50;0.100000;15.687000
2019-7-7;22:15:45;50;0.100000;15.562000
2019-7-7;22:17:42;50;0.100000;15.562000
2019-7-7;22:19:3;50;0.100000;15.500000
2019-7-7;22:20:21;50;0.100000;15.437000
2019-7-7;22:21:36;50;0.100000;15.437000
2019-7-7;22:22:50;50;0.100000;15.437000
2019-7-7;22:24:2;50;0.100000;15.312000
2019-7-7;22:25:13;50;0.100000;15.312000
2019-7-7;22:26:22;50;0.100000;15.312000
2019-7-7;22:27:30;50;0.100000;15.312000
2019-7-7;22:28:36;50;0.100000;15.312000
2019-7-7;22:29:44;50;0.100000;15.375000
2019-7-7;22:30:56;50;0.100000;15.375000
2019-7-7;22:32:40;50;0.100000;15.375000
2019-7-7;22:34:33;50;0.100000;15.375000
2019-7-7;22:36:41;50;0.100000;15.312000
2019-7-7;23:33:20;50;0.100000;14.687000
2019-7-8;2:10:33;50;0.100000;13.500000
2019-7-8;3:7:1;50;0.100000;13.125000
2019-7-8;4:3:17;50;0.100000;12.500000
2019-7-8;4:8:1;50;0.100000;12.562000
2019-7-8;4:13:58;50;0.100000;12.437000
2019-7-8;4:20:19;50;0.100000;12.437000
2019-7-8;4:57:39;50;0.100000;12.500000
2019-7-8;5:2:5;50;0.100000;12.312000
2019-7-8;5:8:13;50;0.100000;12.250000
2019-7-8;5:50:44;50;0.100000;12.187000
2019-7-8;6:5:24;50;0.100000;12.312000
2019-7-8;6:11:5;50;0.100000;12.312000
2019-7-8;6:30:56;50;0.100000;12.437000
2019-7-8;7:9:59;50;0.100000;12.812000
2019-7-8;7:14:38;50;0.100000;12.812000
2019-7-8;7:40:22;50;0.100000;13.187000
2019-7-8;8:37:13;50;0.100000;13.125000
2019-7-8;9:34:4;50;0.100000;14.437000
2019-7-8;10:30:43;50;0.100000;15.000000
2019-7-8;11:27:15;50;0.100000;15.812000
2019-7-8;12:28:31;50;0.100000;16.375000
2019-7-8;14:49:6;50;0.100000;17.000000
2019-7-8;14:51:51;50;0.100000;16.875000
2019-7-8;14:54:4;50;0.100000;16.625000
2019-7-8;14:56:8;50;0.100000;16.562000
2019-7-8;14:58:6;50;0.100000;16.625000
2019-7-8;14:59:59;50;0.100000;16.750000
2019-7-8;15:1:36;50;0.100000;16.812000
2019-7-8;15:2:51;50;0.100000;16.937000
2019-7-8;15:4:1;50;0.100000;17.000000
2019-7-8;15:5:11;50;0.100000;17.125000
2019-7-8;15:6:32;50;0.100000;17.187000
2019-7-8;15:8:16;50;0.100000;17.125000
2019-7-8;15:10:9;50;0.100000;17.062000
2019-7-8;15:12:15;50;0.100000;16.937000
2019-7-8;17:45:3;50;0.100000;18.125000
2019-7-8;20:33:8;50;0.100000;15.875000
2019-7-8;23:14:35;50;0.100000;14.562000
2019-7-9;1:56:31;50;0.100000;13.500000
2019-7-9;2:57:32;50;0.100000;13.187000
2019-7-9;3:51:47;50;0.100000;12.625000
2019-7-9;4:7:21;50;0.100000;12.312000
2019-7-9;4:12:29;50;0.100000;12.437000
2019-7-9;4:18:9;50;0.100000;12.437000
2019-7-9;4:24:32;50;0.100000;12.312000
2019-7-9;4:30:59;50;0.100000;12.312000
2019-7-9;4:37:24;50;0.100000;12.125000
2019-7-9;4:40:32;50;0.100000;12.125000
2019-7-9;4:42:45;50;0.100000;12.000000
2019-7-9;4:44:50;50;0.100000;12.000000
2019-7-9;4:46:50;50;0.100000;12.000000
2019-7-9;4:48:47;50;0.100000;12.062000
2019-7-9;4:50:41;50;0.100000;12.062000
2019-7-9;4:52:32;50;0.100000;12.250000
2019-7-9;4:54:22;50;0.100000;12.125000
2019-7-9;4:56:10;50;0.100000;12.125000
2019-7-9;4:57:55;50;0.100000;12.250000
2019-7-9;4:59:40;50;0.100000;12.125000
2019-7-9;5:2:31;50;0.100000;11.937000
2019-7-9;5:25:20;50;0.100000;12.062000
2019-7-9;5:34:29;50;0.100000;12.187000
2019-7-9;5:40:24;50;0.100000;12.125000
2019-7-9;5:46:43;50;0.100000;12.187000
2019-7-9;6:18:45;50;0.100000;12.375000
2019-7-9;6:23:34;50;0.100000;12.375000
2019-7-9;6:34:31;50;0.100000;12.250000
2019-7-9;7:17:50;50;0.100000;12.312000
2019-7-9;7:22:19;50;0.100000;12.625000
2019-7-9;7:28:29;50;0.100000;12.750000
2019-7-9;8:5:58;50;0.100000;12.812000
2019-7-9;9:1:18;50;0.100000;13.375000
2019-7-9;9:57:17;50;0.100000;13.437000
2019-7-9;10:53:20;50;0.100000;13.500000
2019-7-9;11:50:9;50;0.100000;13.375000
2019-7-9;12:46:48;50;0.100000;13.750000
2019-7-9;13:42:47;50;0.100000;14.375000
2019-7-9;14:34:3;50;0.100000;14.437000
2019-7-9;14:38:39;50;0.100000;14.437000
2019-7-9;14:45:0;50;0.100000;14.750000
2019-7-9;15:5:44;50;0.100000;15.062000
2019-7-9;16:2:28;50;0.100000;16.187000
2019-7-9;16:59:8;50;0.100000;15.312000
2019-7-9;17:50:8;50;0.100000;14.812000
2019-7-9;17:54:38;50;0.100000;14.812000
2019-7-9;18:22:45;50;0.100000;15.000000
2019-7-9;18:33:31;50;0.100000;15.000000
2019-7-9;18:35:31;50;0.100000;15.062000
2019-7-9;18:37:20;50;0.100000;15.062000
2019-7-9;18:39:5;50;0.100000;15.062000
2019-7-9;18:40:47;50;0.100000;15.062000
2019-7-9;18:42:27;50;0.100000;15.062000
2019-7-9;18:44:8;50;0.100000;15.062000
2019-7-9;18:45:55;50;0.100000;15.125000
2019-7-9;19:6:14;50;0.100000;15.062000
2019-7-9;19:11:45;50;0.100000;15.062000
2019-7-9;19:54:59;50;0.100000;15.062000
2019-7-9;19:59:30;50;0.100000;14.937000
2019-7-9;20:40:56;50;0.100000;14.750000
2019-7-9;21:35:21;50;0.100000;14.312000
2019-7-9;23:54:44;50;0.100000;13.562000
2019-7-10;2:3:45;50;0.100000;12.562000
2019-7-10;2:8:42;50;0.100000;12.500000
2019-7-10;2:15:47;50;0.100000;12.437000
2019-7-10;2:22:22;50;0.100000;12.250000
2019-7-10;2:53:37;50;0.100000;11.875000
2019-7-10;3:44:51;50;0.100000;11.500000
2019-7-10;4:6:30;50;0.100000;11.187000
2019-7-10;4:11:15;50;0.100000;11.125000
2019-7-10;4:16:12;50;0.100000;11.125000
2019-7-10;4:21:29;50;0.100000;11.000000
2019-7-10;4:26:57;50;0.100000;10.875000
2019-7-10;4:31:27;50;0.100000;10.937000
2019-7-10;4:33:50;50;0.100000;10.875000
2019-7-10;4:36:2;50;0.100000;10.812000
2019-7-10;4:38:8;50;0.100000;10.750000
2019-7-10;4:40:8;50;0.100000;10.812000
2019-7-10;4:41:49;50;0.100000;10.750000
2019-7-10;4:43:17;50;0.100000;10.750000
2019-7-10;4:44:42;50;0.100000;10.687000
2019-7-10;4:46:6;50;0.100000;10.687000
2019-7-10;4:47:27;50;0.100000;10.750000
2019-7-10;4:48:49;50;0.100000;10.687000
2019-7-10;4:50:13;50;0.100000;10.687000
2019-7-10;4:51:56;50;0.100000;10.687000
2019-7-10;4:53:48;50;0.100000;10.562000
2019-7-10;4:58:59;50;0.100000;10.562000
2019-7-10;5:4:58;50;0.100000;10.562000
2019-7-10;5:11:16;50;0.100000;10.437000
2019-7-10;5:17:46;50;0.100000;10.375000
2019-7-10;5:24:12;50;0.100000;10.250000
2019-7-10;5:30:36;50;0.100000;10.125000
2019-7-10;5:36:59;50;0.100000;10.187000
2019-7-10;5:43:18;50;0.100000;10.187000
2019-7-10;5:49:40;50;0.100000;10.250000
2019-7-10;5:56:4;50;0.100000;10.312000
2019-7-10;6:2:20;50;0.100000;10.375000
2019-7-10;6:8:36;50;0.100000;10.312000
2019-7-10;6:14:54;50;0.100000;10.312000
2019-7-10;6:21:7;50;0.100000;10.500000
2019-7-10;6:27:22;50;0.100000;10.500000
2019-7-10;6:33:34;50;0.100000;10.625000
2019-7-10;6:39:38;50;0.100000;10.562000
2019-7-10;6:45:32;50;0.100000;10.687000
2019-7-10;6:51:27;50;0.100000;10.812000
2019-7-10;6:57:21;50;0.100000;11.000000
2019-7-10;7:3:13;50;0.100000;11.250000
2019-7-10;7:9:7;50;0.100000;11.312000
2019-7-10;7:15:3;50;0.100000;11.187000
2019-7-10;7:20:59;50;0.100000;11.250000
2019-7-10;7:26:51;50;0.100000;11.312000
2019-7-10;8:4:48;50;0.100000;11.750000
2019-7-10;8:57:48;50;0.100000;15.375000
2019-7-10;9:49:57;50;0.100000;15.562000
2019-7-10;10:42:22;50;0.100000;16.687000
2019-7-10;11:35:29;50;0.100000;17.312000
2019-7-10;13:22:17;50;0.100000;17.062000
2019-7-10;15:10:15;50;0.100000;20.125000
2019-7-10;15:12:34;50;0.100000;20.375000
2019-7-10;15:14:31;50;0.100000;20.437000
2019-7-10;15:16:21;50;0.100000;20.750000
2019-7-10;15:18:7;50;0.100000;20.500000
2019-7-10;15:19:48;50;0.100000;20.437000
2019-7-10;15:21:27;50;0.100000;20.500000
2019-7-10;15:23:8;50;0.100000;20.687000
2019-7-10;15:24:56;50;0.100000;20.875000
2019-7-10;16:46:7;50;0.100000;23.937000
2019-7-10;19:10:34;50;0.100000;22.875000
2019-7-10;21:31:29;50;0.100000;18.812000
2019-7-10;23:53:44;50;0.100000;15.500000
2019-7-11;2:3:50;50;0.100000;14.312000
2019-7-11;2:13:32;50;0.100000;14.125000
2019-7-11;3:5:47;50;0.100000;13.875000
2019-7-11;3:57:56;50;0.100000;13.875000
2019-7-11;4:7:19;50;0.100000;13.937000
2019-7-11;4:10:22;50;0.100000;13.812000
2019-7-11;4:13:8;50;0.100000;13.875000
2019-7-11;4:15:14;50;0.100000;13.875000
2019-7-11;4:16:57;50;0.100000;13.875000
2019-7-11;4:18:36;50;0.100000;13.875000
2019-7-11;4:20:12;50;0.100000;13.812000
2019-7-11;4:21:46;50;0.100000;13.750000
2019-7-11;4:23:18;50;0.100000;13.750000
2019-7-11;4:24:48;50;0.100000;13.687000
2019-7-11;4:26:16;50;0.100000;13.687000
2019-7-11;4:27:43;50;0.100000;13.687000
2019-7-11;4:29:7;50;0.100000;13.687000
2019-7-11;4:30:29;50;0.100000;13.687000
2019-7-11;4:31:50;50;0.100000;13.687000
2019-7-11;4:33:11;50;0.100000;13.687000
2019-7-11;4:34:35;50;0.100000;13.687000
2019-7-11;4:36:4;50;0.100000;13.750000
2019-7-11;4:37:41;50;0.100000;13.750000
2019-7-11;4:39:32;50;0.100000;13.687000
2019-7-11;4:44:18;50;0.100000;13.687000
2019-7-11;4:49:54;50;0.100000;13.687000
2019-7-11;4:56:10;50;0.100000;13.812000
2019-7-11;5:2:51;50;0.100000;13.937000
2019-7-11;5:9:33;50;0.100000;13.812000
2019-7-11;5:16:12;50;0.100000;13.750000
2019-7-11;5:22:49;50;0.100000;13.875000
2019-7-11;5:29:24;50;0.100000;13.812000
2019-7-11;5:35:43;50;0.100000;13.750000
2019-7-11;5:42:10;50;0.100000;13.937000
2019-7-11;5:48:39;50;0.100000;13.937000
2019-7-11;5:55:6;50;0.100000;13.875000
2019-7-11;6:1:33;50;0.100000;14.125000
2019-7-11;6:28:58;50;0.100000;14.250000
2019-7-11;7:13:9;50;0.100000;14.750000
2019-7-11;7:17:46;50;0.100000;14.937000
2019-7-11;7:24:20;50;0.100000;15.125000
2019-7-11;7:30:49;50;0.100000;15.250000
2019-7-11;8:22:38;50;0.100000;16.375000
2019-7-11;9:15:18;50;0.100000;18.187000
2019-7-11;11:26:57;50;0.100000;19.500000
2019-7-11;13:55:35;50;0.100000;23.187000
2019-7-11;16:24:21;50;0.100000;22.375000
2019-7-11;18:32:1;50;0.100000;21.125000
2019-7-11;18:34:18;50;0.100000;20.812000
2019-7-11;18:36:9;50;0.100000;20.687000
2019-7-11;18:37:53;50;0.100000;20.500000
2019-7-11;18:39:33;50;0.100000;20.375000
2019-7-11;18:41:13;50;0.100000;20.312000
2019-7-11;18:43:1;50;0.100000;20.312000
2019-7-11;19:44:18;50;0.100000;20.000000
2019-7-11;22:7:30;50;0.100000;17.062000
2019-7-12;0:29:55;50;0.100000;16.000000
2019-7-12;2:51:30;50;0.100000;15.250000
2019-7-12;5:13:11;50;0.100000;15.000000
2019-7-12;7:34:18;50;0.100000;15.437000
2019-7-12;9:56:32;50;0.100000;17.937000
2019-7-12;12:20:24;50;0.100000;20.187000
2019-7-12;14:46:38;50;0.100000;23.250000
2019-7-12;17:14:0;50;0.100000;21.312000
2019-7-12;19:36:34;50;0.100000;16.812000
2019-7-12;21:59:39;50;0.100000;15.625000
2019-7-13;0:21:41;50;0.100000;14.875000
2019-7-13;2:41:52;50;0.100000;14.500000
2019-7-13;5:2:55;50;0.100000;14.437000
2019-7-13;7:23:17;50;0.100000;14.687000
2019-7-13;9:43:10;50;0.100000;15.000000
2019-7-13;12:4:34;50;0.100000;17.875000
2019-7-13;14:24:58;50;0.100000;20.375000
2019-7-13;16:47:57;50;0.100000;23.187000
2019-7-13;19:10:3;50;0.100000;21.375000
